mixed workload - 50% insert / 20% remove / 30% search;16;1;120000;0;strong;30;0.048896;2454209.813465;120000;36.941667;0;2454209.813465;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;1;0.017608;6815091.019516;120000;0;0;6815091.019516;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;2;0.017991;6669818.897187;120000;0;0;6669818.897187;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;3;0.018074;6639259.434872;120000;0;0;6639259.434872;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;4;0.018359;6536336.118884;120000;0;0;6536336.118884;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;5;0.018114;6624734.30675;120000;0;0;6624734.30675;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;6;0.018337;6544149.285133;120000;0;0;6544149.285133;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;7;0.017943;6687759.115834;120000;0;0;6687759.115834;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;8;0.018381;6528477.654762;120000;0;0;6528477.654762;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;9;0.017843;6725328.720057;120000;0;0;6725328.720057;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;10;0.018374;6531088.17018;120000;0;0;6531088.17018;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;11;0.018052;6647571.149231;120000;0;0;6647571.149231;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;12;0.018398;6522291.398369;120000;0;0;6522291.398369;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;13;0.017997;6667913.937013;120000;0;0;6667913.937013;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;14;0.018421;6514265.073372;120000;0;0;6514265.073372;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;15;0.018032;6654943.982841;120000;0;0;6654943.982841;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;16;0.018469;6497522.440547;120000;0;0;6497522.440547;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;17;0.018128;6619695.148696;120000;0;0;6619695.148696;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;18;0.018386;6526782.488773;120000;0;0;6526782.488773;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;19;0.018255;6573517.009085;120000;0;0;6573517.009085;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;20;0.018256;6573098.968029;120000;0;0;6573098.968029;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;21;0.019039;6302954.667574;120000;0;0;6302954.667574;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;22;0.018962;6328287.842173;120000;0;0;6328287.842173;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;23;0.019044;6301340.499918;120000;0;0;6301340.499918;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;24;0.019052;6298589.02158;120000;0;0;6298589.02158;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;25;0.019031;6305337.878361;120000;0;0;6305337.878361;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;26;0.018908;6346629.080519;120000;0;0;6346629.080519;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;27;0.018963;6328235.781206;120000;0;0;6328235.781206;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;28;0.018997;6316787.858628;120000;0;0;6316787.858628;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;29;0.017981;6673625.033034;120000;0;0;6673625.033034;0;0;0;0;0;0;0
interleaving insert - no failed inserts;16;2;120000;0;strong;30;0.01895;6332451.152527;120000;0;0;6332451.152527;0;0;0;0;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;1;0.001783;67284827.327508;0;0;0;0;120000;99.996667;0;67284827.327508;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;2;0.002146;55928620.166369;0;0;0;0;120000;99.996667;0;55928620.166369;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;3;0.002051;58507873.697103;0;0;0;0;120000;99.996667;0;58507873.697103;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;4;0.00157;76417983.444044;0;0;0;0;120000;99.996667;0;76417983.444044;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;5;0.002162;55498515.414713;0;0;0;0;120000;99.996667;0;55498515.414713;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;6;0.002153;55740091.38588;0;0;0;0;120000;99.996667;0;55740091.38588;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;7;0.001854;64714063.606375;0;0;0;0;120000;99.996667;0;64714063.606375;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;8;0.002277;52693146.729336;0;0;0;0;120000;99.996667;0;52693146.729336;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;9;0.001994;60169165.60911;0;0;0;0;120000;99.996667;0;60169165.60911;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;10;0.001605;74753733.170287;0;0;0;0;120000;99.996667;0;74753733.170287;0;0;0
interleaving remove - no failed removes;16;2;120000;0;strong;11;0.001759;68234118.082553;0;0;0;0;120000;99.996667;0;68234118.082553;0;0;0
